,Opponent Rank,Team Rank,HomeDaysRest,AwayDaysRest,ConferenceBinary,OpponentConferenceBinary,S2015,S2016,S2017,S2018,S2019,S2020,S2021,S2022,Average_Team_Score,Average_Team_Total_Score,Average_Opp_Team_Score,Average_Opp_Total_Score,Team_Last_Game_Score,Opponent_Last_Game_Score,AvgAPF,AvgAFGM,AvgABLK,AvgAFG3M,AvgAOREB,AvgAAST,AvgAREB,AvgASTL,AvgAAST_PCT,AvgAAST_TO,AvgAAST_RATIO,AvgAOREB_PCT,AvgADREB_PCT,AvgAREB_PCT,AvgATM_TOV_PCT,AvgAEFG_PCT,AvgATS_PCT,AvgAE_PACE,AvgAPACE,AvgAPACE_PER40,AvgAPOSS,AvgAPIE,AvgHPF,AvgHFGM,AvgHBLK,AvgHFG3M,AvgHOREB,AvgHAST,AvgHREB,AvgHSTL,AvgHAST_PCT,AvgHAST_TO,AvgHAST_RATIO,AvgHOREB_PCT,AvgHDREB_PCT,AvgHREB_PCT,AvgHTM_TOV_PCT,AvgHEFG_PCT,AvgHTS_PCT,AvgHE_PACE,AvgHPACE,AvgHPACE_PER40,AvgHPOSS,AvgHPIE,Playoffs,HomeTeam,Avg_HOFFRATING,Avg_HDEFRATING,Avg_AOFFRATING,Avg_ADEFRATING
0,14.0,17.0,5,5,1,1,0,0,0,0,0,0,0,1,119.0,249.6,111.6,219.0,107.0,103.0,19.166666666666668,42.166666666666664,5.5,14.166666666666666,12.5,20.166666666666668,45.5,9.833333333333334,5.022166666666667,17.07166666666667,155.18333333333334,3.4495,8.031666666666666,5.5551666666666675,1.4088333333333332,5.755,6.143000000000001,1089.4,1072.1166666666666,893.4516666666667,1111.5,5.311,20.166666666666668,37.333333333333336,3.3333333333333335,11.333333333333334,12.666666666666666,25.666666666666668,46.5,7.666666666666667,6.2684999999999995,17.845,159.20000000000002,2.4443333333333332,6.532,4.260666666666666,1.2228333333333332,3.9790000000000005,4.293,910.35,899.75,749.7800000000001,897.1666666666666,3.689,0,CHA,99.60000000000001,111.81666666666668,113.03333333333335,108.23333333333333
0,27.0,26.0,5,1,1,0,0,0,0,0,0,0,0,1,115.4,227.0,105.0,209.8,113.0,104.0,19.0,36.333333333333336,6.0,11.666666666666666,10.5,21.833333333333332,46.333333333333336,7.833333333333333,6.015833333333333,16.095,160.93333333333334,2.6681666666666666,6.959,4.781333333333333,1.4731666666666667,4.817333333333333,5.136166666666667,988.5166666666668,974.7833333333333,812.3266666666667,990.1666666666666,4.709833333333333,21.166666666666668,45.333333333333336,3.6666666666666665,13.5,12.666666666666666,27.833333333333332,44.333333333333336,6.0,6.498666666666666,21.774999999999995,198.48333333333335,3.6620000000000004,7.811833333333333,5.634666666666667,1.5471666666666666,5.7435,6.034166666666667,1105.1499999999999,1074.0833333333333,895.0649999999999,1072.5,4.7843333333333335,0,IND,116.75,124.31666666666666,99.68333333333334,103.93333333333334
0,28.0,30.0,5,5,1,0,0,0,0,0,0,0,0,1,107.4,225.4,110.0,235.6,109.0,111.0,21.166666666666668,38.833333333333336,4.0,13.833333333333334,12.166666666666666,22.0,44.0,6.833333333333333,6.160166666666666,17.165,166.25,3.2561666666666667,7.6628333333333325,5.2010000000000005,1.6048333333333333,5.259,5.689,1084.3500000000001,1054.9166666666667,879.1033333333334,1055.8333333333333,4.205333333333333,20.333333333333332,38.666666666666664,4.5,11.0,7.166666666666667,26.333333333333332,39.833333333333336,6.5,6.8694999999999995,19.761666666666667,194.91666666666666,2.0788333333333333,7.009,4.619833333333333,1.4811666666666667,5.331333333333333,5.788333333333334,1035.6000000000001,1023.3333333333334,852.7783333333333,1019.8333333333334,4.994000000000001,0,ORL,107.0166666666667,110.33333333333333,108.28333333333335,120.58333333333333
0,24.0,20.0,5,5,1,0,0,0,0,0,0,0,0,1,110.2,214.0,115.0,228.2,117.0,114.0,17.666666666666668,46.0,3.6666666666666665,11.5,8.666666666666666,29.5,40.333333333333336,8.166666666666666,6.953666666666667,33.96,228.65,2.628,7.490500000000001,5.063666666666666,1.1438333333333335,6.059166666666667,6.301500000000001,1117.8500000000001,1102.3333333333333,918.605,1099.8333333333333,5.645333333333333,18.666666666666668,34.666666666666664,4.166666666666667,8.666666666666666,8.666666666666666,21.0,39.0,7.166666666666667,6.6611666666666665,22.421666666666667,184.0666666666667,2.4028333333333336,7.6505,4.8995,1.3011666666666668,5.118833333333334,5.611833333333333,1069.4166666666667,1053.8333333333333,878.1966666666667,1051.1666666666667,4.725333333333333,0,WAS,103.43333333333334,116.38333333333334,115.95,111.36666666666666
0,5.0,21.0,5,5,1,1,0,0,0,0,0,0,0,1,112.6,229.2,111.6,209.0,106.0,111.0,22.166666666666668,39.0,2.8333333333333335,12.666666666666666,9.0,26.5,41.166666666666664,10.333333333333334,7.037333333333334,17.94666666666667,202.76666666666665,2.7855000000000003,7.4013333333333335,5.217,1.6751666666666667,5.717,6.127666666666666,1017.85,1002.9166666666666,835.7583333333333,1007.5,5.685833333333332,22.833333333333332,38.0,7.166666666666667,12.833333333333334,13.333333333333334,24.0,49.166666666666664,7.166666666666667,6.980333333333333,17.518333333333334,188.41666666666666,3.3475,8.339833333333333,5.8388333333333335,1.6918333333333333,5.6499999999999995,6.127833333333334,1105.8999999999999,1085.7833333333333,904.805,1104.8333333333333,5.6215,0,NYK,109.03333333333332,109.48333333333333,110.8,105.48333333333335
0,11.0,13.0,1,5,0,1,0,0,0,0,0,0,0,1,117.4,249.8,104.4,222.8,119.0,123.0,21.0,39.5,4.5,9.333333333333334,8.666666666666666,22.166666666666668,40.333333333333336,7.0,5.6290000000000004,17.788333333333334,174.01666666666665,2.4248333333333334,7.042166666666667,4.827,1.3339999999999999,5.2525,5.637166666666666,968.75,947.9166666666666,789.94,944.1666666666666,5.011333333333334,19.333333333333332,43.0,6.666666666666667,14.333333333333334,11.166666666666666,28.833333333333332,46.666666666666664,8.666666666666666,7.8183333333333325,28.465,229.3166666666667,3.144833333333333,8.303833333333333,5.767,1.4115,6.417333333333333,6.855666666666667,1203.25,1183.17,985.9499999999999,1204.6666666666667,6.327833333333333,0,MIN,121.23333333333333,107.56666666666668,113.56666666666666,109.43333333333334
0,23.0,1.0,1,5,0,0,0,0,0,0,0,0,0,1,122.8,223.2,111.6,212.8,124.0,118.0,19.833333333333332,38.0,5.166666666666667,8.5,9.833333333333334,25.5,41.666666666666664,7.833333333333333,6.631,20.423333333333332,189.35,2.794833333333333,7.291666666666667,5.075333333333333,1.3503333333333334,5.070166666666666,5.476166666666667,943.3833333333333,927.3333333333334,772.7783333333333,928.3333333333334,5.1415,17.666666666666668,47.166666666666664,3.1666666666666665,12.333333333333334,9.333333333333334,33.0,46.5,7.5,7.1965,35.233333333333334,233.5,2.7148333333333334,7.922833333333333,5.4848333333333334,1.1776666666666666,6.131166666666666,6.372666666666667,1054.9666666666667,1039.0833333333333,865.915,1040.0,6.052166666666667,0,PHX,122.01666666666667,108.58333333333333,108.68333333333334,108.2
0,10.0,7.0,5,5,0,0,0,0,0,0,0,0,0,1,114.8,215.4,111.4,226.6,101.0,125.0,20.0,38.666666666666664,4.0,12.666666666666666,8.0,24.5,42.166666666666664,7.166666666666667,7.231166666666667,24.83666666666667,213.03333333333333,2.653166666666667,8.586333333333334,5.593833333333333,1.5031666666666668,6.184833333333334,6.540166666666667,1144.1000000000001,1123.5833333333333,936.3333333333334,1125.3333333333333,5.645333333333333,18.666666666666668,40.666666666666664,5.5,13.0,10.166666666666666,23.5,46.166666666666664,7.5,5.959666666666667,18.393333333333334,181.85,3.2191666666666667,7.641666666666667,5.440333333333332,1.4926666666666666,5.633333333333334,6.013000000000001,1020.6833333333334,990.1666666666666,825.1433333333333,992.6666666666666,5.751166666666666,0,UTA,116.19999999999999,104.81666666666666,109.96666666666665,111.83333333333333
0,16.0,19.0,5,5,0,0,0,0,0,0,0,0,0,1,112.8,229.2,112.2,218.8,106.0,142.0,20.166666666666668,42.0,4.5,10.333333333333334,7.666666666666667,23.666666666666668,41.833333333333336,7.166666666666667,6.0231666666666674,19.396666666666665,187.65,2.467,7.361999999999999,5.053166666666667,1.459666666666667,5.770666666666667,6.085,1090.8999999999999,1071.0,892.4816666666667,1069.3333333333333,5.320166666666666,20.5,41.333333333333336,6.5,11.0,12.333333333333334,24.333333333333332,46.166666666666664,6.666666666666667,6.027166666666666,18.701666666666668,177.85,2.8573333333333335,6.840166666666666,4.8505,1.3795000000000002,5.309333333333334,5.5648333333333335,1027.9666666666667,1001.5500000000001,834.6116666666667,1015.5,5.011500000000001,0,LAL,110.26666666666665,111.68333333333334,109.89999999999999,112.73333333333333
